trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
34,NCT00688701,NCT00688701,rcs,Intercept,sex,-0.018,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,sex,-0.001,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,sex,-0.041,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',sex,-0.025,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',sex,0.022,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,sex,0.014,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,sex,0.014,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,age10 * arm_f=_2_Lixisenatide 1-step titration,0.688,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,age10 * arm_f=_2_Lixisenatide 1-step titration,0.018,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,age10 * arm_f=_2_Lixisenatide 1-step titration,-0.748,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',age10 * arm_f=_2_Lixisenatide 1-step titration,0.657,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',age10 * arm_f=_2_Lixisenatide 1-step titration,-0.6,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,age10 * arm_f=_2_Lixisenatide 1-step titration,-0.988,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,age10 * arm_f=_2_Lixisenatide 1-step titration,-0.536,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,age10 * arm_f=_2_Lixisenatide 1-step titration,0.031,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,age10' * arm_f=_2_Lixisenatide 1-step titration,-0.56,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,age10' * arm_f=_2_Lixisenatide 1-step titration,-0.017,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,age10' * arm_f=_2_Lixisenatide 1-step titration,0.639,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',age10' * arm_f=_2_Lixisenatide 1-step titration,-0.727,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',age10' * arm_f=_2_Lixisenatide 1-step titration,0.716,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,age10' * arm_f=_2_Lixisenatide 1-step titration,0.811,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,age10' * arm_f=_2_Lixisenatide 1-step titration,0.437,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,age10' * arm_f=_2_Lixisenatide 1-step titration,0.018,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,age10' * arm_f=_2_Lixisenatide 1-step titration,-0.868,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,age10'' * arm_f=_2_Lixisenatide 1-step titration,0.503,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,age10'' * arm_f=_2_Lixisenatide 1-step titration,0.012,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,age10'' * arm_f=_2_Lixisenatide 1-step titration,-0.58,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',age10'' * arm_f=_2_Lixisenatide 1-step titration,0.711,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',age10'' * arm_f=_2_Lixisenatide 1-step titration,-0.722,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 1-step titration,-0.729,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,age10'' * arm_f=_2_Lixisenatide 1-step titration,-0.392,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,age10'' * arm_f=_2_Lixisenatide 1-step titration,-0.016,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 1-step titration,0.79,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 1-step titration,-0.984,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,age10 * arm_f=_2_Lixisenatide 2-step titration,0.652,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,age10 * arm_f=_2_Lixisenatide 2-step titration,0.064,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,age10 * arm_f=_2_Lixisenatide 2-step titration,-0.728,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',age10 * arm_f=_2_Lixisenatide 2-step titration,0.64,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',age10 * arm_f=_2_Lixisenatide 2-step titration,-0.585,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,age10 * arm_f=_2_Lixisenatide 2-step titration,-0.54,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,age10 * arm_f=_2_Lixisenatide 2-step titration,-0.989,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,age10 * arm_f=_2_Lixisenatide 2-step titration,0.03,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,age10 * arm_f=_2_Lixisenatide 2-step titration,0.545,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,age10 * arm_f=_2_Lixisenatide 2-step titration,-0.465,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 1-step titration,age10 * arm_f=_2_Lixisenatide 2-step titration,0.422,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,age10' * arm_f=_2_Lixisenatide 2-step titration,-0.553,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,age10' * arm_f=_2_Lixisenatide 2-step titration,-0.001,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,age10' * arm_f=_2_Lixisenatide 2-step titration,0.624,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',age10' * arm_f=_2_Lixisenatide 2-step titration,-0.711,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',age10' * arm_f=_2_Lixisenatide 2-step titration,0.7,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,age10' * arm_f=_2_Lixisenatide 2-step titration,0.443,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,age10' * arm_f=_2_Lixisenatide 2-step titration,0.811,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,age10' * arm_f=_2_Lixisenatide 2-step titration,0.018,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,age10' * arm_f=_2_Lixisenatide 2-step titration,-0.468,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,age10' * arm_f=_2_Lixisenatide 2-step titration,0.518,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 1-step titration,age10' * arm_f=_2_Lixisenatide 2-step titration,-0.506,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 2-step titration,age10' * arm_f=_2_Lixisenatide 2-step titration,-0.865,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,age10'' * arm_f=_2_Lixisenatide 2-step titration,0.489,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.031,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.544,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',age10'' * arm_f=_2_Lixisenatide 2-step titration,0.668,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.679,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.382,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.709,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.015,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,0.408,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.487,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 1-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,0.491,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 2-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,0.768,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 2-step titration,age10'' * arm_f=_2_Lixisenatide 2-step titration,-0.977,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,arm_f=_2_Lixisenatide 1-step titration * sex,0.013,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,arm_f=_2_Lixisenatide 1-step titration * sex,-0.001,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,arm_f=_2_Lixisenatide 1-step titration * sex,0.03,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',arm_f=_2_Lixisenatide 1-step titration * sex,0.018,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',arm_f=_2_Lixisenatide 1-step titration * sex,-0.016,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,-0.019,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,-0.01,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,arm_f=_2_Lixisenatide 1-step titration * sex,-0.715,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,-0.06,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,0.029,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,-0.021,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,-0.022,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,-0.013,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 1-step titration * sex,0.011,hba1c,locf
34,NCT00688701,NCT00688701,rcs,Intercept,arm_f=_2_Lixisenatide 2-step titration * sex,0.021,hba1c,locf
34,NCT00688701,NCT00688701,rcs,value_1,arm_f=_2_Lixisenatide 2-step titration * sex,-0.023,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10,arm_f=_2_Lixisenatide 2-step titration * sex,0.031,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10',arm_f=_2_Lixisenatide 2-step titration * sex,0.017,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'',arm_f=_2_Lixisenatide 2-step titration * sex,-0.015,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,-0.01,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,-0.058,hba1c,locf
34,NCT00688701,NCT00688701,rcs,sex,arm_f=_2_Lixisenatide 2-step titration * sex,-0.721,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,-0.023,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,-0.013,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 1-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,0.011,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10 * arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,-0.02,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10' * arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,0.012,hba1c,locf
34,NCT00688701,NCT00688701,rcs,age10'' * arm_f=_2_Lixisenatide 2-step titration,arm_f=_2_Lixisenatide 2-step titration * sex,-0.016,hba1c,locf
34,NCT00688701,NCT00688701,rcs,arm_f=_2_Lixisenatide 1-step titration * sex,arm_f=_2_Lixisenatide 2-step titration * sex,0.515,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,value_1,-0.26,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10,-0.96,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10,0.009,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10',0.826,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10',0.009,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10',-0.901,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10'',-0.744,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10'',-0.014,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10'',0.823,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10'',-0.982,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,arm_f=_2_Dulaglutide 0.75,-0.771,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,arm_f=_2_Dulaglutide 0.75,-0.001,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,arm_f=_2_Dulaglutide 0.75,0.792,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',arm_f=_2_Dulaglutide 0.75,-0.685,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',arm_f=_2_Dulaglutide 0.75,0.619,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,arm_f=_2_Dulaglutide 1.5,-0.773,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,arm_f=_2_Dulaglutide 1.5,0.021,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,arm_f=_2_Dulaglutide 1.5,0.789,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',arm_f=_2_Dulaglutide 1.5,-0.682,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',arm_f=_2_Dulaglutide 1.5,0.616,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,arm_f=_2_Dulaglutide 1.5,0.635,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,sex,0.025,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,sex,-0.021,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,sex,-0.093,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',sex,0.106,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',sex,-0.099,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,sex,-0.016,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,sex,-0.017,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10 * arm_f=_2_Dulaglutide 0.75,0.768,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10 * arm_f=_2_Dulaglutide 0.75,0,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10 * arm_f=_2_Dulaglutide 0.75,-0.802,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10 * arm_f=_2_Dulaglutide 0.75,0.723,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',age10 * arm_f=_2_Dulaglutide 0.75,-0.66,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,age10 * arm_f=_2_Dulaglutide 0.75,-0.99,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,age10 * arm_f=_2_Dulaglutide 0.75,-0.632,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,age10 * arm_f=_2_Dulaglutide 0.75,0.075,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10' * arm_f=_2_Dulaglutide 0.75,-0.636,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10' * arm_f=_2_Dulaglutide 0.75,-0.018,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10' * arm_f=_2_Dulaglutide 0.75,0.697,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10' * arm_f=_2_Dulaglutide 0.75,-0.774,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',age10' * arm_f=_2_Dulaglutide 0.75,0.761,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,age10' * arm_f=_2_Dulaglutide 0.75,0.828,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,age10' * arm_f=_2_Dulaglutide 0.75,0.528,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,age10' * arm_f=_2_Dulaglutide 0.75,-0.082,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 0.75,age10' * arm_f=_2_Dulaglutide 0.75,-0.879,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10'' * arm_f=_2_Dulaglutide 0.75,0.563,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10'' * arm_f=_2_Dulaglutide 0.75,0.021,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10'' * arm_f=_2_Dulaglutide 0.75,-0.626,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10'' * arm_f=_2_Dulaglutide 0.75,0.747,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',age10'' * arm_f=_2_Dulaglutide 0.75,-0.761,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 0.75,-0.735,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,age10'' * arm_f=_2_Dulaglutide 0.75,-0.468,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,age10'' * arm_f=_2_Dulaglutide 0.75,0.075,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 0.75,0.791,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 0.75,-0.981,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10 * arm_f=_2_Dulaglutide 1.5,0.767,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10 * arm_f=_2_Dulaglutide 1.5,-0.022,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10 * arm_f=_2_Dulaglutide 1.5,-0.795,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10 * arm_f=_2_Dulaglutide 1.5,0.716,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',age10 * arm_f=_2_Dulaglutide 1.5,-0.654,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,age10 * arm_f=_2_Dulaglutide 1.5,-0.63,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,age10 * arm_f=_2_Dulaglutide 1.5,-0.99,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,age10 * arm_f=_2_Dulaglutide 1.5,0.075,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 0.75,age10 * arm_f=_2_Dulaglutide 1.5,0.638,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 0.75,age10 * arm_f=_2_Dulaglutide 1.5,-0.554,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'' * arm_f=_2_Dulaglutide 0.75,age10 * arm_f=_2_Dulaglutide 1.5,0.497,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10' * arm_f=_2_Dulaglutide 1.5,-0.627,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10' * arm_f=_2_Dulaglutide 1.5,-0.004,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10' * arm_f=_2_Dulaglutide 1.5,0.683,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10' * arm_f=_2_Dulaglutide 1.5,-0.758,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',age10' * arm_f=_2_Dulaglutide 1.5,0.745,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,age10' * arm_f=_2_Dulaglutide 1.5,0.519,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,age10' * arm_f=_2_Dulaglutide 1.5,0.825,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,age10' * arm_f=_2_Dulaglutide 1.5,-0.081,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 0.75,age10' * arm_f=_2_Dulaglutide 1.5,-0.548,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 0.75,age10' * arm_f=_2_Dulaglutide 1.5,0.587,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'' * arm_f=_2_Dulaglutide 0.75,age10' * arm_f=_2_Dulaglutide 1.5,-0.566,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 1.5,age10' * arm_f=_2_Dulaglutide 1.5,-0.879,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,age10'' * arm_f=_2_Dulaglutide 1.5,0.545,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,age10'' * arm_f=_2_Dulaglutide 1.5,0.021,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,age10'' * arm_f=_2_Dulaglutide 1.5,-0.606,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',age10'' * arm_f=_2_Dulaglutide 1.5,0.724,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',age10'' * arm_f=_2_Dulaglutide 1.5,-0.737,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 1.5,-0.456,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,age10'' * arm_f=_2_Dulaglutide 1.5,-0.729,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,age10'' * arm_f=_2_Dulaglutide 1.5,0.072,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 1.5,0.486,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 1.5,-0.56,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'' * arm_f=_2_Dulaglutide 0.75,age10'' * arm_f=_2_Dulaglutide 1.5,0.56,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 1.5,age10'' * arm_f=_2_Dulaglutide 1.5,0.788,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 1.5,age10'' * arm_f=_2_Dulaglutide 1.5,-0.979,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,arm_f=_2_Dulaglutide 0.75 * sex,-0.031,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,arm_f=_2_Dulaglutide 0.75 * sex,0.065,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,arm_f=_2_Dulaglutide 0.75 * sex,0.066,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',arm_f=_2_Dulaglutide 0.75 * sex,-0.075,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',arm_f=_2_Dulaglutide 0.75 * sex,0.069,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 0.75,arm_f=_2_Dulaglutide 0.75 * sex,-0.062,hba1c,locf
34,NCT01648582,NCT01648582,rcs,arm_f=_2_Dulaglutide 1.5,arm_f=_2_Dulaglutide 0.75 * sex,0.013,hba1c,locf
34,NCT01648582,NCT01648582,rcs,sex,arm_f=_2_Dulaglutide 0.75 * sex,-0.706,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 0.75,arm_f=_2_Dulaglutide 0.75 * sex,-0.02,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 0.75,arm_f=_2_Dulaglutide 0.75 * sex,0.039,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'' * arm_f=_2_Dulaglutide 0.75,arm_f=_2_Dulaglutide 0.75 * sex,-0.036,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10 * arm_f=_2_Dulaglutide 1.5,arm_f=_2_Dulaglutide 0.75 * sex,-0.054,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10' * arm_f=_2_Dulaglutide 1.5,arm_f=_2_Dulaglutide 0.75 * sex,0.057,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'' * arm_f=_2_Dulaglutide 1.5,arm_f=_2_Dulaglutide 0.75 * sex,-0.05,hba1c,locf
34,NCT01648582,NCT01648582,rcs,Intercept,arm_f=_2_Dulaglutide 1.5 * sex,-0.012,hba1c,locf
34,NCT01648582,NCT01648582,rcs,value_1,arm_f=_2_Dulaglutide 1.5 * sex,-0.009,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10,arm_f=_2_Dulaglutide 1.5 * sex,0.066,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10',arm_f=_2_Dulaglutide 1.5 * sex,-0.076,hba1c,locf
34,NCT01648582,NCT01648582,rcs,age10'',arm_f=_2_Dulaglutide 1.5 * sex,0.07,hba1c,locf
