nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01084005,NCT01084005,f5,(Intercept),3.357,0.716,4.686,4.691e-6
NCT01084005,NCT01084005,f5,value_1,0.56,0.093,6.046,5.732e-9
NCT01084005,NCT01084005,f5,"arm_f_2_Linagliptin, 5mg tablet",-0.6,0.849,-0.707,0.48
NCT01084005,NCT01084005,f5,"value_1:arm_f_2_Linagliptin, 5mg tablet",0.002,0.109,0.014,0.9889
NCT01087502,NCT01087502,f5,(Intercept),0.457,0.542,0.844,0.3994
NCT01087502,NCT01087502,f5,value_1,0.934,0.067,13.962,1.562e-32
NCT01087502,NCT01087502,f5,"arm_f_2_Linagliptin, 5mg tablet",0.849,0.81,1.048,0.2956
NCT01087502,NCT01087502,f5,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.157,0.1,-1.576,0.1164
NCT01194830,NCT01194830,f5,(Intercept),4.96,0.815,6.088,5.285e-9
NCT01194830,NCT01194830,f5,value_1,0.385,0.092,4.198,3.966e-5
NCT01194830,NCT01194830,f5,arm_f_2_Linagliptin,-2.276,1.285,-1.771,0.07797
NCT01194830,NCT01194830,f5,value_1:arm_f_2_Linagliptin,0.208,0.146,1.429,0.1545
NCT02182830,NCT02182830,f5,(Intercept),2.203,1.028,2.144,0.03353
NCT02182830,NCT02182830,f5,value_1,0.746,0.118,6.301,2.74e-9
NCT02182830,NCT02182830,f5,arm_f_2_10mg SLASH 25mg,2.659,1.63,1.631,0.1048
NCT02182830,NCT02182830,f5,value_1:arm_f_2_10mg SLASH 25mg,-0.387,0.188,-2.06,0.041
NCT02453555,NCT02453555,f5,(Intercept),5.184,0.96,5.398,1.473e-7
NCT02453555,NCT02453555,f5,value_1,0.299,0.116,2.578,0.01048
NCT02453555,NCT02453555,f5,arm_f_2_FDC EmpaLina titr,0.966,1.214,0.796,0.427
NCT02453555,NCT02453555,f5,value_1:arm_f_2_FDC EmpaLina titr,-0.186,0.147,-1.268,0.2059
NCT00763451,NCT00763451,f5,(Intercept),5.177,0.741,6.988,9.466e-12
NCT00763451,NCT00763451,f5,value_1,0.293,0.09,3.238,0.001287
NCT00763451,NCT00763451,f5,arm_f_2_Lixisenatide 1-step titration,-1.664,1.058,-1.573,0.1164
NCT00763451,NCT00763451,f5,arm_f_2_Lixisenatide 2-step titration,-1.116,1.031,-1.082,0.2797
NCT00763451,NCT00763451,f5,value_1:arm_f_2_Lixisenatide 1-step titration,0.188,0.129,1.45,0.1478
NCT00763451,NCT00763451,f5,value_1:arm_f_2_Lixisenatide 2-step titration,0.105,0.125,0.836,0.4039
NCT00976937,NCT00976937,f5,(Intercept),1.86,0.705,2.639,0.008753
NCT00976937,NCT00976937,f5,value_1,0.681,0.087,7.853,7.052e-14
NCT00976937,NCT00976937,f5,arm_f_2_Lixisenatide,0.634,1.053,0.602,0.5476
NCT00976937,NCT00976937,f5,value_1:arm_f_2_Lixisenatide,-0.069,0.129,-0.535,0.5928
NCT00866658,NCT00866658,f5,(Intercept),1.684,0.991,1.699,0.09039
NCT00866658,NCT00866658,f5,value_1,0.797,0.115,6.907,2.879e-11
NCT00866658,NCT00866658,f5,arm_f_2_Lixisenatide 2-step titration,2.602,1.425,1.826,0.06883
NCT00866658,NCT00866658,f5,value_1:arm_f_2_Lixisenatide 2-step titration,-0.402,0.165,-2.431,0.01564
NCT01169779,NCT01169779,f5,(Intercept),3.344,0.779,4.295,2.218e-5
NCT01169779,NCT01169779,f5,value_1,0.499,0.097,5.136,4.462e-7
NCT01169779,NCT01169779,f5,arm_f_2_Lixisenatide,-1.247,1.026,-1.215,0.2251
NCT01169779,NCT01169779,f5,value_1:arm_f_2_Lixisenatide,0.124,0.127,0.975,0.3302
NCT01632163,NCT01632163,f5,(Intercept),4.981,0.915,5.445,1.251e-7
NCT01632163,NCT01632163,f5,value_1,0.351,0.107,3.293,0.001136
NCT01632163,NCT01632163,f5,arm_f_2_Lixisenatide,0.297,1.374,0.216,0.8291
NCT01632163,NCT01632163,f5,value_1:arm_f_2_Lixisenatide,-0.087,0.16,-0.542,0.5882
NCT01798706,NCT01798706,f5,(Intercept),2.615,0.795,3.29,0.001114
NCT01798706,NCT01798706,f5,value_1,0.665,0.098,6.762,6.458e-11
NCT01798706,NCT01798706,f5,arm_f_2_Lixisenatide,-0.776,1.089,-0.712,0.4767
NCT01798706,NCT01798706,f5,value_1:arm_f_2_Lixisenatide,0.022,0.135,0.165,0.8691
NCT00712673,NCT00712673,f5,(Intercept),4.978,0.737,6.755,3.093e-11
NCT00712673,NCT00712673,f5,value_1,0.325,0.09,3.615,3.229e-4
NCT00712673,NCT00712673,f5,arm_f_2_Lixisenatide evening,-1.386,0.957,-1.448,0.148
NCT00712673,NCT00712673,f5,arm_f_2_Lixisenatide morning,-1.059,0.964,-1.098,0.2725
NCT00712673,NCT00712673,f5,value_1:arm_f_2_Lixisenatide evening,0.158,0.116,1.357,0.1751
NCT00712673,NCT00712673,f5,value_1:arm_f_2_Lixisenatide morning,0.107,0.118,0.909,0.3638
NCT00713830,NCT00713830,f5,(Intercept),3.073,0.606,5.073,4.803e-7
NCT00713830,NCT00713830,f5,value_1,0.595,0.072,8.217,7.728e-16
NCT00713830,NCT00713830,f5,arm_f_2_Lixisenatide,1.092,0.741,1.474,0.1409
NCT00713830,NCT00713830,f5,value_1:arm_f_2_Lixisenatide,-0.185,0.088,-2.09,0.03687
NCT00715624,NCT00715624,f5,(Intercept),2.409,0.959,2.511,0.01235
NCT00715624,NCT00715624,f5,value_1,0.678,0.113,6.012,3.581e-9
NCT00715624,NCT00715624,f5,arm_f_2_Lixisenatide,-0.706,1.173,-0.602,0.5475
NCT00715624,NCT00715624,f5,value_1:arm_f_2_Lixisenatide,0.059,0.138,0.427,0.6697
NCT00763815,NCT00763815,f5,(Intercept),5.742,0.819,7.01,8.124e-12
NCT00763815,NCT00763815,f5,value_1,0.215,0.1,2.149,0.03217
NCT00763815,NCT00763815,f5,arm_f_2_Lixisenatide,-0.356,1,-0.355,0.7225
NCT00763815,NCT00763815,f5,value_1:arm_f_2_Lixisenatide,0.001,0.122,0.01,0.9919
NCT00688701,NCT00688701,f5,(Intercept),2.719,0.849,3.203,0.001483
NCT00688701,NCT00688701,f5,value_1,0.624,0.103,6.048,3.711e-9
NCT00688701,NCT00688701,f5,arm_f_2_Lixisenatide 1-step titration,-0.343,1.248,-0.275,0.7836
NCT00688701,NCT00688701,f5,arm_f_2_Lixisenatide 2-step titration,-1.508,1.19,-1.268,0.2057
NCT00688701,NCT00688701,f5,value_1:arm_f_2_Lixisenatide 1-step titration,-0.042,0.152,-0.28,0.7795
NCT00688701,NCT00688701,f5,value_1:arm_f_2_Lixisenatide 2-step titration,0.119,0.145,0.822,0.4116
NCT00707031,NCT00707031,f5,(Intercept),3.489,0.542,6.442,2.348e-10
NCT00707031,NCT00707031,f5,value_1,0.443,0.067,6.587,9.471e-11
NCT00707031,NCT00707031,f5,arm_f_2_Lixisenatide QD,-0.527,0.754,-0.699,0.485
NCT00707031,NCT00707031,f5,value_1:arm_f_2_Lixisenatide QD,0.106,0.094,1.135,0.2567
NCT01648582,NCT01648582,f5,(Intercept),3.689,0.51,7.227,1.197e-12
NCT01648582,NCT01648582,f5,value_1,0.462,0.061,7.583,9.761e-14
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 0.75,-2.173,0.707,-3.072,0.0022
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 1.5,-0.538,0.682,-0.789,0.4301
NCT01648582,NCT01648582,f5,value_1:arm_f_2_Dulaglutide 0.75,0.24,0.084,2.848,0.004516
NCT01648582,NCT01648582,f5,value_1:arm_f_2_Dulaglutide 1.5,0,0.081,0.003,0.9976
NCT01558271,NCT01558271,f5,(Intercept),1.457,0.913,1.596,0.1111
NCT01558271,NCT01558271,f5,value_1,0.834,0.111,7.53,2.491e-13
NCT01558271,NCT01558271,f5,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.91,1.033,0.881,0.3788
NCT01558271,NCT01558271,f5,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",1.606,1.086,1.479,0.1398
NCT01558271,NCT01558271,f5,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.302,0.125,-2.409,0.01637
NCT01558271,NCT01558271,f5,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.373,0.132,-2.819,0.005013
NCT02750410,NCT02750410,f5,(Intercept),0.211,1.293,0.163,0.8706
NCT02750410,NCT02750410,f5,value_1,0.887,0.149,5.943,1.785e-8
NCT02750410,NCT02750410,f5,arm_f_2_Dula,2.81,1.491,1.884,0.06147
NCT02750410,NCT02750410,f5,value_1:arm_f_2_Dula,-0.367,0.173,-2.124,0.03529
NCT01768559,NCT01768559,f5,(Intercept),3.848,0.391,9.847,8.755e-22
NCT01768559,NCT01768559,f5,value_1,0.419,0.05,8.342,2.769e-16
NCT01768559,NCT01768559,f5,arm_f_2_Lixisenatide,-0.291,0.713,-0.408,0.6833
NCT01768559,NCT01768559,f5,value_1:arm_f_2_Lixisenatide,0.048,0.092,0.527,0.5983
NCT00975286,NCT00975286,f5,(Intercept),2.583,0.731,3.535,4.538e-4
NCT00975286,NCT00975286,f5,value_1,0.62,0.096,6.448,3.131e-10
NCT00975286,NCT00975286,f5,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.082,1.032,-0.08,0.9366
NCT00975286,NCT00975286,f5,value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.031,0.136,-0.227,0.8208
NCT01632007,NCT01632007,f5,(Intercept),1,0.998,1.002,0.3172
NCT01632007,NCT01632007,f5,value_1,0.915,0.125,7.34,3.335e-12
NCT01632007,NCT01632007,f5,arm_f_2_Alogliptin,-0.311,1.234,-0.252,0.8009
NCT01632007,NCT01632007,f5,arm_f_2_Trelagliptin,0.602,1.244,0.483,0.6292
NCT01632007,NCT01632007,f5,value_1:arm_f_2_Alogliptin,-0.05,0.153,-0.328,0.7436
NCT01632007,NCT01632007,f5,value_1:arm_f_2_Trelagliptin,-0.151,0.155,-0.971,0.3327
NCT01619059,NCT01619059,f5,(Intercept),1.416,0.484,2.925,0.003711
NCT01619059,NCT01619059,f5,value_1,0.789,0.061,12.923,1.351e-30
NCT01619059,NCT01619059,f5,arm_f_2_SAXA PLUS DAPA PLUS MET,0.409,0.72,0.567,0.5709
NCT01619059,NCT01619059,f5,value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.096,0.091,-1.065,0.2876
NCT00819091,NCT00819091,f6,(Intercept),2.28,1.255,1.817,0.07048
NCT00819091,NCT00819091,f6,value_1,0.764,0.132,5.789,2.291e-8
NCT00819091,NCT00819091,f6,age10,-0.088,0.093,-0.946,0.3451
NCT00819091,NCT00819091,f6,"arm_f_2_Linagliptin, 5 mg tablet",-0.336,1.528,-0.22,0.8264
NCT00819091,NCT00819091,f6,"age10:arm_f_2_Linagliptin, 5 mg tablet",0.03,0.116,0.257,0.7971
NCT00819091,NCT00819091,f6,"value_1:arm_f_2_Linagliptin, 5 mg tablet",-0.022,0.155,-0.14,0.8892
NCT00800683,NCT00800683,f6,(Intercept),4.05,1.163,3.484,6.83e-4
NCT00800683,NCT00800683,f6,value_1,0.573,0.102,5.624,1.176e-7
NCT00800683,NCT00800683,f6,age10,-0.164,0.098,-1.672,0.09707
NCT00800683,NCT00800683,f6,arm_f_2_Placebo,-2.447,1.816,-1.348,0.1801
NCT00800683,NCT00800683,f6,age10:arm_f_2_Placebo,0.178,0.151,1.176,0.2417
NCT00800683,NCT00800683,f6,value_1:arm_f_2_Placebo,0.219,0.162,1.347,0.1804
NCT00740051,NCT00740051,f6,(Intercept),4.616,1.609,2.87,0.004509
NCT00740051,NCT00740051,f6,value_1,0.293,0.153,1.919,0.05623
NCT00740051,NCT00740051,f6,age10,0.093,0.141,0.664,0.5076
NCT00740051,NCT00740051,f6,"arm_f_2_Linagliptin, 5mg tablet",0.499,1.894,0.263,0.7925
NCT00740051,NCT00740051,f6,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.189,0.167,-1.133,0.2583
NCT00740051,NCT00740051,f6,"value_1:arm_f_2_Linagliptin, 5mg tablet",0.086,0.183,0.473,0.6367
NCT00996658,NCT00996658,f6,(Intercept),4.039,1.432,2.82,0.005159
NCT00996658,NCT00996658,f6,value_1,0.569,0.143,3.979,8.915e-5
NCT00996658,NCT00996658,f6,age10,-0.164,0.131,-1.248,0.2131
NCT00996658,NCT00996658,f6,arm_f_2_Linagliptin 5 mg tablet,-0.237,1.682,-0.141,0.888
NCT00996658,NCT00996658,f6,age10:arm_f_2_Linagliptin 5 mg tablet,0.119,0.154,0.772,0.441
NCT00996658,NCT00996658,f6,value_1:arm_f_2_Linagliptin 5 mg tablet,-0.104,0.17,-0.613,0.5406
NCT01084005,NCT01084005,f6,(Intercept),2.919,1.398,2.088,0.03786
NCT01084005,NCT01084005,f6,value_1,0.561,0.093,6.02,6.737e-9
NCT01084005,NCT01084005,f6,age10,0.057,0.156,0.366,0.7146
NCT01084005,NCT01084005,f6,"arm_f_2_Linagliptin, 5mg tablet",-0.735,1.697,-0.433,0.6654
NCT01084005,NCT01084005,f6,"age10:arm_f_2_Linagliptin, 5mg tablet",0.021,0.192,0.11,0.9123
NCT01084005,NCT01084005,f6,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.001,0.11,-0.008,0.9934
NCT01087502,NCT01087502,f6,(Intercept),0.848,0.757,1.12,0.2638
NCT01087502,NCT01087502,f6,value_1,0.927,0.068,13.689,1.4459999999999999e-31
NCT01087502,NCT01087502,f6,age10,-0.051,0.069,-0.741,0.4593
NCT01087502,NCT01087502,f6,"arm_f_2_Linagliptin, 5mg tablet",0.435,1.105,0.394,0.6942
NCT01087502,NCT01087502,f6,"age10:arm_f_2_Linagliptin, 5mg tablet",0.054,0.1,0.542,0.5886
NCT01087502,NCT01087502,f6,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.15,0.101,-1.492,0.1371
NCT01194830,NCT01194830,f6,(Intercept),5.298,1.076,4.926,1.698e-6
NCT01194830,NCT01194830,f6,value_1,0.379,0.093,4.077,6.461e-5
NCT01194830,NCT01194830,f6,age10,-0.052,0.108,-0.482,0.6304
NCT01194830,NCT01194830,f6,arm_f_2_Linagliptin,-1.574,1.695,-0.929,0.3541
NCT01194830,NCT01194830,f6,age10:arm_f_2_Linagliptin,-0.088,0.157,-0.561,0.5756
NCT01194830,NCT01194830,f6,value_1:arm_f_2_Linagliptin,0.182,0.149,1.221,0.2236
NCT02182830,NCT02182830,f6,(Intercept),2.399,1.438,1.668,0.09734
NCT02182830,NCT02182830,f6,value_1,0.742,0.121,6.122,7.041e-9
NCT02182830,NCT02182830,f6,age10,-0.027,0.14,-0.195,0.8456
NCT02182830,NCT02182830,f6,arm_f_2_10mg SLASH 25mg,1.739,2.172,0.8,0.4246
NCT02182830,NCT02182830,f6,age10:arm_f_2_10mg SLASH 25mg,0.126,0.197,0.64,0.5232
NCT02182830,NCT02182830,f6,value_1:arm_f_2_10mg SLASH 25mg,-0.363,0.192,-1.887,0.06094
NCT02453555,NCT02453555,f6,(Intercept),4.544,1.143,3.976,9.004e-5
NCT02453555,NCT02453555,f6,value_1,0.321,0.118,2.719,0.00697
NCT02453555,NCT02453555,f6,age10,0.077,0.074,1.035,0.3018
NCT02453555,NCT02453555,f6,arm_f_2_FDC EmpaLina titr,1.323,1.416,0.934,0.3511
NCT02453555,NCT02453555,f6,age10:arm_f_2_FDC EmpaLina titr,-0.035,0.094,-0.373,0.7093
NCT02453555,NCT02453555,f6,value_1:arm_f_2_FDC EmpaLina titr,-0.204,0.148,-1.375,0.1701
NCT00763451,NCT00763451,f6,(Intercept),5.567,0.897,6.207,1.181e-9
NCT00763451,NCT00763451,f6,value_1,0.286,0.089,3.194,0.001497
NCT00763451,NCT00763451,f6,age10,-0.057,0.076,-0.745,0.4563
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,0.183,1.297,0.141,0.8876
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 2-step titration,-0.493,1.251,-0.394,0.6939
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 1-step titration,-0.273,0.114,-2.4,0.01677
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 2-step titration,-0.108,0.113,-0.952,0.3414
NCT00763451,NCT00763451,f6,value_1:arm_f_2_Lixisenatide 1-step titration,0.144,0.128,1.125,0.261
NCT00763451,NCT00763451,f6,value_1:arm_f_2_Lixisenatide 2-step titration,0.098,0.124,0.793,0.4279
NCT00976937,NCT00976937,f6,(Intercept),1.593,1.063,1.498,0.1353
NCT00976937,NCT00976937,f6,value_1,0.681,0.087,7.842,7.668e-14
NCT00976937,NCT00976937,f6,age10,0.061,0.181,0.336,0.7368
NCT00976937,NCT00976937,f6,arm_f_2_Lixisenatide,1.503,1.469,1.023,0.307
NCT00976937,NCT00976937,f6,age10:arm_f_2_Lixisenatide,-0.215,0.245,-0.879,0.3803
NCT00976937,NCT00976937,f6,value_1:arm_f_2_Lixisenatide,-0.062,0.13,-0.482,0.63
NCT00866658,NCT00866658,f6,(Intercept),2.249,1.149,1.958,0.051090000000000003
NCT00866658,NCT00866658,f6,value_1,0.786,0.115,6.837,4.445e-11
NCT00866658,NCT00866658,f6,age10,-0.082,0.086,-0.952,0.342
NCT00866658,NCT00866658,f6,arm_f_2_Lixisenatide 2-step titration,3.718,1.672,2.223,0.02694
NCT00866658,NCT00866658,f6,age10:arm_f_2_Lixisenatide 2-step titration,-0.136,0.122,-1.118,0.2646
NCT00866658,NCT00866658,f6,value_1:arm_f_2_Lixisenatide 2-step titration,-0.438,0.165,-2.647,0.008534
NCT01169779,NCT01169779,f6,(Intercept),3.813,0.847,4.5,9.031e-6
NCT01169779,NCT01169779,f6,value_1,0.5,0.097,5.16,3.964e-7
NCT01169779,NCT01169779,f6,age10,-0.086,0.062,-1.38,0.1683
NCT01169779,NCT01169779,f6,arm_f_2_Lixisenatide,-2.438,1.172,-2.08,0.03821
NCT01169779,NCT01169779,f6,age10:arm_f_2_Lixisenatide,0.187,0.09,2.086,0.03761
NCT01169779,NCT01169779,f6,value_1:arm_f_2_Lixisenatide,0.145,0.128,1.133,0.258
NCT01632163,NCT01632163,f6,(Intercept),4.071,1.029,3.955,1.004e-4
NCT01632163,NCT01632163,f6,value_1,0.331,0.107,3.097,0.002183
NCT01632163,NCT01632163,f6,age10,0.196,0.103,1.9,0.05855
NCT01632163,NCT01632163,f6,arm_f_2_Lixisenatide,0.953,1.53,0.623,0.5341
NCT01632163,NCT01632163,f6,age10:arm_f_2_Lixisenatide,-0.142,0.146,-0.975,0.3307
NCT01632163,NCT01632163,f6,value_1:arm_f_2_Lixisenatide,-0.07,0.16,-0.439,0.6612
NCT01798706,NCT01798706,f6,(Intercept),0.738,1.591,0.464,0.6429
NCT01798706,NCT01798706,f6,value_1,0.672,0.099,6.823,4.487e-11
NCT01798706,NCT01798706,f6,age10,0.244,0.18,1.361,0.1744
NCT01798706,NCT01798706,f6,arm_f_2_Lixisenatide,1.005,2.108,0.477,0.6337
NCT01798706,NCT01798706,f6,age10:arm_f_2_Lixisenatide,-0.23,0.251,-0.918,0.3595
NCT01798706,NCT01798706,f6,value_1:arm_f_2_Lixisenatide,0.014,0.136,0.101,0.9196
NCT00712673,NCT00712673,f6,(Intercept),5.927,0.904,6.554,1.114e-10
NCT00712673,NCT00712673,f6,value_1,0.307,0.089,3.436,6.275e-4
NCT00712673,NCT00712673,f6,age10,-0.146,0.083,-1.771,0.07694
NCT00712673,NCT00712673,f6,arm_f_2_Lixisenatide evening,-1.872,1.17,-1.601,0.1099
NCT00712673,NCT00712673,f6,arm_f_2_Lixisenatide morning,-0.121,1.2,-0.101,0.9195
NCT00712673,NCT00712673,f6,age10:arm_f_2_Lixisenatide evening,0.08,0.103,0.779,0.4361
NCT00712673,NCT00712673,f6,age10:arm_f_2_Lixisenatide morning,-0.119,0.108,-1.106,0.2692
NCT00712673,NCT00712673,f6,value_1:arm_f_2_Lixisenatide evening,0.163,0.116,1.408,0.1596
NCT00712673,NCT00712673,f6,value_1:arm_f_2_Lixisenatide morning,0.071,0.118,0.602,0.5471
NCT00713830,NCT00713830,f6,(Intercept),3.752,0.739,5.074,4.776e-7
NCT00713830,NCT00713830,f6,value_1,0.576,0.072,7.969,5.109e-15
NCT00713830,NCT00713830,f6,age10,-0.091,0.058,-1.554,0.1206
NCT00713830,NCT00713830,f6,arm_f_2_Lixisenatide,1.91,0.9,2.123,0.03407
NCT00713830,NCT00713830,f6,age10:arm_f_2_Lixisenatide,-0.123,0.072,-1.719,0.08591
NCT00713830,NCT00713830,f6,value_1:arm_f_2_Lixisenatide,-0.199,0.088,-2.26,0.02407
NCT00715624,NCT00715624,f6,(Intercept),4.92,1.27,3.873,1.221e-4
NCT00715624,NCT00715624,f6,value_1,0.577,0.117,4.928,1.138e-6
NCT00715624,NCT00715624,f6,age10,-0.29,0.097,-2.985,0.002975
NCT00715624,NCT00715624,f6,arm_f_2_Lixisenatide,-2.828,1.521,-1.859,0.06361
NCT00715624,NCT00715624,f6,age10:arm_f_2_Lixisenatide,0.236,0.12,1.975,0.04887
NCT00715624,NCT00715624,f6,value_1:arm_f_2_Lixisenatide,0.151,0.141,1.068,0.286
NCT00763815,NCT00763815,f6,(Intercept),6.907,1.037,6.658,7.621e-11
NCT00763815,NCT00763815,f6,value_1,0.18,0.101,1.776,0.07645
NCT00763815,NCT00763815,f6,age10,-0.159,0.088,-1.809,0.07101
NCT00763815,NCT00763815,f6,arm_f_2_Lixisenatide,-0.434,1.272,-0.341,0.7331
NCT00763815,NCT00763815,f6,age10:arm_f_2_Lixisenatide,0.014,0.107,0.131,0.8956
NCT00763815,NCT00763815,f6,value_1:arm_f_2_Lixisenatide,0.002,0.124,0.02,0.9842
NCT00688701,NCT00688701,f6,(Intercept),2.849,1.037,2.746,0.006341
NCT00688701,NCT00688701,f6,value_1,0.621,0.105,5.917,7.775e-9
NCT00688701,NCT00688701,f6,age10,-0.019,0.085,-0.219,0.827
NCT00688701,NCT00688701,f6,arm_f_2_Lixisenatide 1-step titration,-0.486,1.506,-0.322,0.7474
NCT00688701,NCT00688701,f6,arm_f_2_Lixisenatide 2-step titration,-1.826,1.503,-1.215,0.2251
NCT00688701,NCT00688701,f6,age10:arm_f_2_Lixisenatide 1-step titration,0.02,0.121,0.169,0.8657
NCT00688701,NCT00688701,f6,age10:arm_f_2_Lixisenatide 2-step titration,0.045,0.129,0.348,0.7278
NCT00688701,NCT00688701,f6,value_1:arm_f_2_Lixisenatide 1-step titration,-0.039,0.154,-0.251,0.8022
NCT00688701,NCT00688701,f6,value_1:arm_f_2_Lixisenatide 2-step titration,0.129,0.148,0.868,0.3859
NCT00707031,NCT00707031,f6,(Intercept),3.721,0.677,5.5,5.533e-8
NCT00707031,NCT00707031,f6,value_1,0.444,0.068,6.476,1.901e-10
NCT00707031,NCT00707031,f6,age10,-0.041,0.051,-0.802,0.4231
NCT00707031,NCT00707031,f6,arm_f_2_Lixisenatide QD,0.597,0.943,0.633,0.527
NCT00707031,NCT00707031,f6,age10:arm_f_2_Lixisenatide QD,-0.151,0.076,-1.983,0.04782
NCT00707031,NCT00707031,f6,value_1:arm_f_2_Lixisenatide QD,0.073,0.095,0.775,0.4387
NCT01648582,NCT01648582,f6,(Intercept),4.435,0.647,6.859,1.429e-11
NCT01648582,NCT01648582,f6,value_1,0.456,0.061,7.495,1.84e-13
NCT01648582,NCT01648582,f6,age10,-0.126,0.067,-1.876,0.06109
NCT01648582,NCT01648582,f6,arm_f_2_Dulaglutide 0.75,-2.519,0.872,-2.887,0.003996
NCT01648582,NCT01648582,f6,arm_f_2_Dulaglutide 1.5,-1.072,0.882,-1.215,0.2248
NCT01648582,NCT01648582,f6,age10:arm_f_2_Dulaglutide 0.75,0.048,0.092,0.519,0.6036
NCT01648582,NCT01648582,f6,age10:arm_f_2_Dulaglutide 1.5,0.091,0.095,0.958,0.3382
NCT01648582,NCT01648582,f6,value_1:arm_f_2_Dulaglutide 0.75,0.249,0.084,2.954,0.003233
NCT01648582,NCT01648582,f6,value_1:arm_f_2_Dulaglutide 1.5,0.004,0.081,0.048,0.9616
NCT01558271,NCT01558271,f6,(Intercept),0.011,1.157,0.01,0.9924
NCT01558271,NCT01558271,f6,value_1,0.858,0.11,7.791,4.098e-14
NCT01558271,NCT01558271,f6,age10,0.217,0.109,1.995,0.04665
NCT01558271,NCT01558271,f6,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,2.953,1.272,2.322,0.02066
NCT01558271,NCT01558271,f6,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",3.824,1.355,2.821,0.004977
NCT01558271,NCT01558271,f6,age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.343,0.119,-2.89,0.004021
NCT01558271,NCT01558271,f6,"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.337,0.125,-2.687,0.007454
NCT01558271,NCT01558271,f6,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.311,0.125,-2.493,0.013
NCT01558271,NCT01558271,f6,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.406,0.131,-3.094,0.00209
NCT02750410,NCT02750410,f6,(Intercept),-0.319,1.547,-0.206,0.8367
NCT02750410,NCT02750410,f6,value_1,0.901,0.152,5.941,1.838e-8
NCT02750410,NCT02750410,f6,age10,0.069,0.109,0.632,0.5286
NCT02750410,NCT02750410,f6,arm_f_2_Dula,3.256,1.776,1.833,0.06873
NCT02750410,NCT02750410,f6,age10:arm_f_2_Dula,-0.057,0.127,-0.45,0.653
NCT02750410,NCT02750410,f6,value_1:arm_f_2_Dula,-0.38,0.176,-2.165,0.03192
NCT01768559,NCT01768559,f6,(Intercept),3.731,0.437,8.547,5.464e-17
NCT01768559,NCT01768559,f6,value_1,0.419,0.05,8.335,2.931e-16
NCT01768559,NCT01768559,f6,age10,0.02,0.033,0.6,0.5488
NCT01768559,NCT01768559,f6,arm_f_2_Lixisenatide,0.113,0.776,0.146,0.8841
NCT01768559,NCT01768559,f6,age10:arm_f_2_Lixisenatide,-0.081,0.06,-1.348,0.1779
NCT01768559,NCT01768559,f6,value_1:arm_f_2_Lixisenatide,0.058,0.092,0.634,0.5261
NCT00975286,NCT00975286,f6,(Intercept),3.399,0.825,4.119,4.584e-5
NCT00975286,NCT00975286,f6,value_1,0.591,0.096,6.149,1.828e-9
NCT00975286,NCT00975286,f6,age10,-0.107,0.052,-2.055,0.04049
NCT00975286,NCT00975286,f6,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.084,1.142,-0.074,0.9414
NCT00975286,NCT00975286,f6,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.033,0.076,-0.437,0.6626
NCT00975286,NCT00975286,f6,value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.005,0.135,-0.041,0.9677
NCT01632007,NCT01632007,f6,(Intercept),1.707,1.246,1.37,0.172
NCT01632007,NCT01632007,f6,value_1,0.908,0.125,7.269,5.276e-12
NCT01632007,NCT01632007,f6,age10,-0.106,0.112,-0.949,0.3438
NCT01632007,NCT01632007,f6,arm_f_2_Alogliptin,-0.657,1.604,-0.41,0.6824
NCT01632007,NCT01632007,f6,arm_f_2_Trelagliptin,0.352,1.5,0.235,0.8147
NCT01632007,NCT01632007,f6,age10:arm_f_2_Alogliptin,0.066,0.136,0.488,0.6259
