nct_id,nct_id2,outcome,models,row,col,r
NCT00839527,NCT00839527,ae_sae,glmnb,age10,arm_f_2_uaa10390:sex,0.039
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.222
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.261
NCT00839527,NCT00839527,ae_sae,glmnb,sex,arm_f_2_uaa10390:sex,-0.921
NCT00839527,NCT00839527,ae_sae,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.034
NCT00839527,NCT00839527,ae_sae,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.03
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.834
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),age10,-0.982
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),arm_f_2_uaa10389,-0.898
NCT00839527,NCT00839527,ae_uti,glm,age10,arm_f_2_uaa10389,0.881
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),arm_f_2_uaa10390,-0.891
NCT00839527,NCT00839527,ae_uti,glm,age10,arm_f_2_uaa10390,0.875
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389,arm_f_2_uaa10390,0.8
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),sex,0.024
NCT00839527,NCT00839527,ae_uti,glm,age10,sex,-0.12
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389,sex,-0.021
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10390,sex,-0.021
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),age10:arm_f_2_uaa10389,0.854
NCT00839527,NCT00839527,ae_uti,glm,age10,age10:arm_f_2_uaa10389,-0.87
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.98
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.761
NCT00839527,NCT00839527,ae_uti,glm,sex,age10:arm_f_2_uaa10389,0.105
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),age10:arm_f_2_uaa10390,0.877
NCT00839527,NCT00839527,ae_uti,glm,age10,age10:arm_f_2_uaa10390,-0.894
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.788
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.983
NCT00839527,NCT00839527,ae_uti,glm,sex,age10:arm_f_2_uaa10390,0.108
NCT00839527,NCT00839527,ae_uti,glm,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.778
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),arm_f_2_uaa10389:sex,-0.021
NCT00839527,NCT00839527,ae_uti,glm,age10,arm_f_2_uaa10389:sex,0.105
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,0.005
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,0.019
NCT00839527,NCT00839527,ae_uti,glm,sex,arm_f_2_uaa10389:sex,-0.872
NCT00839527,NCT00839527,ae_uti,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.099
NCT00839527,NCT00839527,ae_uti,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.094
NCT00839527,NCT00839527,ae_uti,glm,(Intercept),arm_f_2_uaa10390:sex,-0.021
NCT00839527,NCT00839527,ae_uti,glm,age10,arm_f_2_uaa10390:sex,0.106
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,0.019
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,0.004
NCT00839527,NCT00839527,ae_uti,glm,sex,arm_f_2_uaa10390:sex,-0.88
NCT00839527,NCT00839527,ae_uti,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.092
NCT00839527,NCT00839527,ae_uti,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.094
NCT00839527,NCT00839527,ae_uti,glm,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.767
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),age10,-0.982
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),arm_f_2_uaa10389,-0.898
NCT00839527,NCT00839527,ae_uti,glmnb,age10,arm_f_2_uaa10389,0.881
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),arm_f_2_uaa10390,-0.891
NCT00839527,NCT00839527,ae_uti,glmnb,age10,arm_f_2_uaa10390,0.875
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390,0.8
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),sex,0.025
NCT00839527,NCT00839527,ae_uti,glmnb,age10,sex,-0.122
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389,sex,-0.023
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10390,sex,-0.023
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),age10:arm_f_2_uaa10389,0.855
NCT00839527,NCT00839527,ae_uti,glmnb,age10,age10:arm_f_2_uaa10389,-0.87
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.98
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.761
NCT00839527,NCT00839527,ae_uti,glmnb,sex,age10:arm_f_2_uaa10389,0.106
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),age10:arm_f_2_uaa10390,0.877
NCT00839527,NCT00839527,ae_uti,glmnb,age10,age10:arm_f_2_uaa10390,-0.893
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.788
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.983
NCT00839527,NCT00839527,ae_uti,glmnb,sex,age10:arm_f_2_uaa10390,0.109
NCT00839527,NCT00839527,ae_uti,glmnb,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.778
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),arm_f_2_uaa10389:sex,-0.022
NCT00839527,NCT00839527,ae_uti,glmnb,age10,arm_f_2_uaa10389:sex,0.106
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,0.006
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,0.02
NCT00839527,NCT00839527,ae_uti,glmnb,sex,arm_f_2_uaa10389:sex,-0.872
NCT00839527,NCT00839527,ae_uti,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.1
NCT00839527,NCT00839527,ae_uti,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.095
NCT00839527,NCT00839527,ae_uti,glmnb,(Intercept),arm_f_2_uaa10390:sex,-0.022
NCT00839527,NCT00839527,ae_uti,glmnb,age10,arm_f_2_uaa10390:sex,0.107
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,0.02
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,0.006
NCT00839527,NCT00839527,ae_uti,glmnb,sex,arm_f_2_uaa10390:sex,-0.88
NCT00839527,NCT00839527,ae_uti,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.093
NCT00839527,NCT00839527,ae_uti,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.096
NCT00839527,NCT00839527,ae_uti,glmnb,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.767
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),age10,-0.948
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),arm_f_2_uaa10393,-0.715
NCT00849017,NCT00849017,ae_gi,glm,age10,arm_f_2_uaa10393,0.677
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),arm_f_2_uaa10394,-0.644
NCT00849017,NCT00849017,ae_gi,glm,age10,arm_f_2_uaa10394,0.61
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393,arm_f_2_uaa10394,0.46
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),sex,-0.109
NCT00849017,NCT00849017,ae_gi,glm,age10,sex,-0.093
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393,sex,0.078
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10394,sex,0.07
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10393,0.667
NCT00849017,NCT00849017,ae_gi,glm,age10,age10:arm_f_2_uaa10393,-0.704
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.95
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.43
NCT00849017,NCT00849017,ae_gi,glm,sex,age10:arm_f_2_uaa10393,0.065
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10394,0.632
NCT00849017,NCT00849017,ae_gi,glm,age10,age10:arm_f_2_uaa10394,-0.667
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.452
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.951
NCT00849017,NCT00849017,ae_gi,glm,sex,age10:arm_f_2_uaa10394,0.062
NCT00849017,NCT00849017,ae_gi,glm,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.47
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),arm_f_2_uaa10393:sex,0.079
NCT00849017,NCT00849017,ae_gi,glm,age10,arm_f_2_uaa10393:sex,0.067
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.101
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.051
NCT00849017,NCT00849017,ae_gi,glm,sex,arm_f_2_uaa10393:sex,-0.725
NCT00849017,NCT00849017,ae_gi,glm,age10:arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.096
NCT00849017,NCT00849017,ae_gi,glm,age10:arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.045
NCT00849017,NCT00849017,ae_gi,glm,(Intercept),arm_f_2_uaa10394:sex,0.08
NCT00849017,NCT00849017,ae_gi,glm,age10,arm_f_2_uaa10394:sex,0.068
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.057
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.115
NCT00849017,NCT00849017,ae_gi,glm,sex,arm_f_2_uaa10394:sex,-0.733
NCT00849017,NCT00849017,ae_gi,glm,age10:arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.048
NCT00849017,NCT00849017,ae_gi,glm,age10:arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.097
NCT00849017,NCT00849017,ae_gi,glm,arm_f_2_uaa10393:sex,arm_f_2_uaa10394:sex,0.532
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),age10,-0.952
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),arm_f_2_uaa10393,-0.734
NCT00849017,NCT00849017,ae_gi,glmnb,age10,arm_f_2_uaa10393,0.698
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),arm_f_2_uaa10394,-0.699
NCT00849017,NCT00849017,ae_gi,glmnb,age10,arm_f_2_uaa10394,0.665
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393,arm_f_2_uaa10394,0.513
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),sex,-0.225
NCT00849017,NCT00849017,ae_gi,glmnb,age10,sex,0.001
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393,sex,0.165
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10394,sex,0.157
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10393,0.685
NCT00849017,NCT00849017,ae_gi,glmnb,age10,age10:arm_f_2_uaa10393,-0.72
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.95
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.479
NCT00849017,NCT00849017,ae_gi,glmnb,sex,age10:arm_f_2_uaa10393,-0.001
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10394,0.666
NCT00849017,NCT00849017,ae_gi,glmnb,age10,age10:arm_f_2_uaa10394,-0.7
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.489
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.952
NCT00849017,NCT00849017,ae_gi,glmnb,sex,age10:arm_f_2_uaa10394,-0.001
NCT00849017,NCT00849017,ae_gi,glmnb,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.504
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),arm_f_2_uaa10393:sex,0.158
NCT00849017,NCT00849017,ae_gi,glmnb,age10,arm_f_2_uaa10393:sex,-0.001
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.161
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.111
NCT00849017,NCT00849017,ae_gi,glmnb,sex,arm_f_2_uaa10393:sex,-0.705
NCT00849017,NCT00849017,ae_gi,glmnb,age10:arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.062
NCT00849017,NCT00849017,ae_gi,glmnb,age10:arm_f_2_uaa10394,arm_f_2_uaa10393:sex,0.001
NCT00849017,NCT00849017,ae_gi,glmnb,(Intercept),arm_f_2_uaa10394:sex,0.161
NCT00849017,NCT00849017,ae_gi,glmnb,age10,arm_f_2_uaa10394:sex,-0.001
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.118
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.184
NCT00849017,NCT00849017,ae_gi,glmnb,sex,arm_f_2_uaa10394:sex,-0.718
NCT00849017,NCT00849017,ae_gi,glmnb,age10:arm_f_2_uaa10393,arm_f_2_uaa10394:sex,0.001
NCT00849017,NCT00849017,ae_gi,glmnb,age10:arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.043
NCT00849017,NCT00849017,ae_gi,glmnb,arm_f_2_uaa10393:sex,arm_f_2_uaa10394:sex,0.506
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),age10,-0.965
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),arm_f_2_uaa10393,-0.783
NCT00849017,NCT00849017,ae_sae,glm,age10,arm_f_2_uaa10393,0.756
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),arm_f_2_uaa10394,-0.712
NCT00849017,NCT00849017,ae_sae,glm,age10,arm_f_2_uaa10394,0.687
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393,arm_f_2_uaa10394,0.557
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),sex,-0.163
NCT00849017,NCT00849017,ae_sae,glm,age10,sex,0.003
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393,sex,0.127
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10394,sex,0.116
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10393,0.733
NCT00849017,NCT00849017,ae_sae,glm,age10,age10:arm_f_2_uaa10393,-0.76
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.956
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.522
NCT00849017,NCT00849017,ae_sae,glm,sex,age10:arm_f_2_uaa10393,-0.003
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10394,0.708
NCT00849017,NCT00849017,ae_sae,glm,age10,age10:arm_f_2_uaa10394,-0.734
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.554
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.953
NCT00849017,NCT00849017,ae_sae,glm,sex,age10:arm_f_2_uaa10394,-0.003
NCT00849017,NCT00849017,ae_sae,glm,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.557
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),arm_f_2_uaa10393:sex,0.125
NCT00849017,NCT00849017,ae_sae,glm,age10,arm_f_2_uaa10393:sex,-0.003
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.127
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.089
NCT00849017,NCT00849017,ae_sae,glm,sex,arm_f_2_uaa10393:sex,-0.765
NCT00849017,NCT00849017,ae_sae,glm,age10:arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.071
NCT00849017,NCT00849017,ae_sae,glm,age10:arm_f_2_uaa10394,arm_f_2_uaa10393:sex,0.002
NCT00849017,NCT00849017,ae_sae,glm,(Intercept),arm_f_2_uaa10394:sex,0.119
NCT00849017,NCT00849017,ae_sae,glm,age10,arm_f_2_uaa10394:sex,-0.003
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.093
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.171
NCT00849017,NCT00849017,ae_sae,glm,sex,arm_f_2_uaa10394:sex,-0.731
NCT00849017,NCT00849017,ae_sae,glm,age10:arm_f_2_uaa10393,arm_f_2_uaa10394:sex,0.002
NCT00849017,NCT00849017,ae_sae,glm,age10:arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.051
NCT00849017,NCT00849017,ae_sae,glm,arm_f_2_uaa10393:sex,arm_f_2_uaa10394:sex,0.559
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),age10,-0.965
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),arm_f_2_uaa10393,-0.783
NCT00849017,NCT00849017,ae_sae,glmnb,age10,arm_f_2_uaa10393,0.756
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),arm_f_2_uaa10394,-0.712
NCT00849017,NCT00849017,ae_sae,glmnb,age10,arm_f_2_uaa10394,0.687
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393,arm_f_2_uaa10394,0.557
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),sex,-0.163
NCT00849017,NCT00849017,ae_sae,glmnb,age10,sex,0.003
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393,sex,0.127
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10394,sex,0.116
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10393,0.733
NCT00849017,NCT00849017,ae_sae,glmnb,age10,age10:arm_f_2_uaa10393,-0.76
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.956
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.522
NCT00849017,NCT00849017,ae_sae,glmnb,sex,age10:arm_f_2_uaa10393,-0.003
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10394,0.708
NCT00849017,NCT00849017,ae_sae,glmnb,age10,age10:arm_f_2_uaa10394,-0.734
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.554
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.953
NCT00849017,NCT00849017,ae_sae,glmnb,sex,age10:arm_f_2_uaa10394,-0.003
NCT00849017,NCT00849017,ae_sae,glmnb,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.557
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),arm_f_2_uaa10393:sex,0.125
NCT00849017,NCT00849017,ae_sae,glmnb,age10,arm_f_2_uaa10393:sex,-0.003
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.127
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.089
NCT00849017,NCT00849017,ae_sae,glmnb,sex,arm_f_2_uaa10393:sex,-0.765
NCT00849017,NCT00849017,ae_sae,glmnb,age10:arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.071
NCT00849017,NCT00849017,ae_sae,glmnb,age10:arm_f_2_uaa10394,arm_f_2_uaa10393:sex,0.002
NCT00849017,NCT00849017,ae_sae,glmnb,(Intercept),arm_f_2_uaa10394:sex,0.119
NCT00849017,NCT00849017,ae_sae,glmnb,age10,arm_f_2_uaa10394:sex,-0.003
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.093
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.171
NCT00849017,NCT00849017,ae_sae,glmnb,sex,arm_f_2_uaa10394:sex,-0.731
NCT00849017,NCT00849017,ae_sae,glmnb,age10:arm_f_2_uaa10393,arm_f_2_uaa10394:sex,0.002
NCT00849017,NCT00849017,ae_sae,glmnb,age10:arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.051
NCT00849017,NCT00849017,ae_sae,glmnb,arm_f_2_uaa10393:sex,arm_f_2_uaa10394:sex,0.559
NCT00849056,NCT00849056,ae_gi,glm,(Intercept),age10,-0.975
NCT00849056,NCT00849056,ae_gi,glm,(Intercept),arm_f_2_uaa10397,-0.737
NCT00849056,NCT00849056,ae_gi,glm,age10,arm_f_2_uaa10397,0.718
NCT00849056,NCT00849056,ae_gi,glm,(Intercept),sex,-0.078
NCT00849056,NCT00849056,ae_gi,glm,age10,sex,-0.082
NCT00849056,NCT00849056,ae_gi,glm,arm_f_2_uaa10397,sex,0.058
NCT00849056,NCT00849056,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10397,0.719
NCT00849056,NCT00849056,ae_gi,glm,age10,age10:arm_f_2_uaa10397,-0.737
NCT00849056,NCT00849056,ae_gi,glm,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.974
NCT00849056,NCT00849056,ae_gi,glm,sex,age10:arm_f_2_uaa10397,0.061
NCT00849056,NCT00849056,ae_gi,glm,(Intercept),arm_f_2_uaa10397:sex,0.056
NCT00849056,NCT00849056,ae_gi,glm,age10,arm_f_2_uaa10397:sex,0.059
NCT00849056,NCT00849056,ae_gi,glm,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.036
NCT00849056,NCT00849056,ae_gi,glm,sex,arm_f_2_uaa10397:sex,-0.715
NCT00849056,NCT00849056,ae_gi,glm,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.124
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,(Intercept),age10,-0.963
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10397,-0.85
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10397,0.819
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,(Intercept),sex,-0.141
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,age10,sex,-0.073
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,arm_f_2_uaa10397,sex,0.119
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,(Intercept),age10:arm_f_2_uaa10397,0.802
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,age10,age10:arm_f_2_uaa10397,-0.833
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.96
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,sex,age10:arm_f_2_uaa10397,0.061
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10397:sex,0.114
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10397:sex,0.059
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.129
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,sex,arm_f_2_uaa10397:sex,-0.809
NCT00849056,NCT00849056,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.094
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,(Intercept),age10,-0.965
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10397,-0.747
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10397,0.721
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,(Intercept),sex,-0.142
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,age10,sex,-0.062
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,arm_f_2_uaa10397,sex,0.106
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,(Intercept),age10:arm_f_2_uaa10397,0.715
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,age10,age10:arm_f_2_uaa10397,-0.741
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.963
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,sex,age10:arm_f_2_uaa10397,0.046
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10397:sex,0.103
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10397:sex,0.045
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.13
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,sex,arm_f_2_uaa10397:sex,-0.725
NCT00849056,NCT00849056,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.08
NCT00849056,NCT00849056,ae_uti,glm,(Intercept),age10,-0.981
NCT00849056,NCT00849056,ae_uti,glm,(Intercept),arm_f_2_uaa10397,-0.703
NCT00849056,NCT00849056,ae_uti,glm,age10,arm_f_2_uaa10397,0.69
NCT00849056,NCT00849056,ae_uti,glm,(Intercept),sex,-0.029
NCT00849056,NCT00849056,ae_uti,glm,age10,sex,-0.062
