trials,outcome,nct_id,models,term,estimate,std.error,outcome_method
41,hba1c,NCT01106625,f8,value_1,0.563,0.045,bocf
41,hba1c,NCT01106625,f8,age10,-0.025,0.088,bocf
41,hba1c,NCT01106625,f8,arm_f_2_uaa10569,-0.378,0.638,bocf
41,hba1c,NCT01106625,f8,arm_f_2_uaa10570,-0.733,0.682,bocf
41,hba1c,NCT01106625,f8,sex,0.056,0.14,bocf
41,hba1c,NCT01106625,f8,age10:arm_f_2_uaa10569,0,0.11,bocf
41,hba1c,NCT01106625,f8,age10:arm_f_2_uaa10570,0.018,0.118,bocf
41,hba1c,NCT01106625,f8,arm_f_2_uaa10569:sex,-0.146,0.197,bocf
41,hba1c,NCT01106625,f8,arm_f_2_uaa10570:sex,0.029,0.198,bocf
41,hba1c,NCT01081834,f8,(Intercept),2.431,0.435,bocf
41,hba1c,NCT01081834,f8,value_1,0.712,0.035,bocf
41,hba1c,NCT01081834,f8,age10,-0.053,0.054,bocf
41,hba1c,NCT01081834,f8,arm_f_2_uaa10548,-1.052,0.44,bocf
41,hba1c,NCT01081834,f8,arm_f_2_uaa10549,-1.38,0.451,bocf
41,hba1c,NCT01081834,f8,sex,0.067,0.118,bocf
41,hba1c,NCT01081834,f8,age10:arm_f_2_uaa10548,0.09,0.077,bocf
41,hba1c,NCT01081834,f8,age10:arm_f_2_uaa10549,0.117,0.079,bocf
41,hba1c,NCT01081834,f8,arm_f_2_uaa10548:sex,0.047,0.168,bocf
41,hba1c,NCT01081834,f8,arm_f_2_uaa10549:sex,-0.032,0.166,bocf
41,hba1c,NCT01106651,f8,(Intercept),3.56,0.532,bocf
41,hba1c,NCT01106651,f8,value_1,0.642,0.033,bocf
41,hba1c,NCT01106651,f8,age10,-0.14,0.071,bocf
41,hba1c,NCT01106651,f8,arm_f_2_uaa10573,-1.119,0.619,bocf
41,hba1c,NCT01106651,f8,arm_f_2_uaa10574,-1.221,0.648,bocf
41,hba1c,NCT01106651,f8,sex,-0.02,0.091,bocf
41,hba1c,NCT01106651,f8,age10:arm_f_2_uaa10573,0.117,0.097,bocf
41,hba1c,NCT01106651,f8,age10:arm_f_2_uaa10574,0.111,0.102,bocf
41,hba1c,NCT01106651,f8,arm_f_2_uaa10573:sex,-0.097,0.126,bocf
41,hba1c,NCT01106651,f8,arm_f_2_uaa10574:sex,-0.049,0.127,bocf
41,hba1c,NCT01106677,f8,(Intercept),3.146,0.389,bocf
41,hba1c,NCT01106677,f8,value_1,0.611,0.024,bocf
41,hba1c,NCT01106677,f8,age10,-0.077,0.058,bocf
41,hba1c,NCT01106677,f8,arm_f_2_uaa10577,-0.745,0.404,bocf
41,hba1c,NCT01106677,f8,arm_f_2_uaa10578,-1.167,0.405,bocf
41,hba1c,NCT01106677,f8,arm_f_2_uaa10580,-0.308,0.4,bocf
41,hba1c,NCT01106677,f8,sex,0.068,0.113,bocf
41,hba1c,NCT01106677,f8,age10:arm_f_2_uaa10577,0.078,0.072,bocf
41,hba1c,NCT01106677,f8,age10:arm_f_2_uaa10578,0.132,0.073,bocf
41,hba1c,NCT01106677,f8,age10:arm_f_2_uaa10580,-0.022,0.072,bocf
41,hba1c,NCT01106677,f8,arm_f_2_uaa10577:sex,-0.059,0.139,bocf
41,hba1c,NCT01106677,f8,arm_f_2_uaa10578:sex,-0.103,0.139,bocf
41,hba1c,NCT01106677,f8,arm_f_2_uaa10580:sex,-0.011,0.139,bocf
41,hba1c,NCT01106690,f8,(Intercept),4.319,0.536,bocf
41,hba1c,NCT01106690,f8,value_1,0.487,0.039,bocf
41,hba1c,NCT01106690,f8,age10,-0.126,0.066,bocf
41,hba1c,NCT01106690,f8,arm_f_2_uaa10582,-0.907,0.534,bocf
41,hba1c,NCT01106690,f8,arm_f_2_uaa10583,-1.707,0.53,bocf
41,hba1c,NCT01106690,f8,sex,0.162,0.133,bocf
41,hba1c,NCT01106690,f8,age10:arm_f_2_uaa10582,0.077,0.092,bocf
41,hba1c,NCT01106690,f8,age10:arm_f_2_uaa10583,0.23,0.091,bocf
41,hba1c,NCT01106690,f8,arm_f_2_uaa10582:sex,-0.139,0.187,bocf
41,hba1c,NCT01106690,f8,arm_f_2_uaa10583:sex,-0.104,0.194,bocf
41,hba1c,NCT01137812,f8,(Intercept),2.637,0.418,bocf
41,hba1c,NCT01137812,f8,value_1,0.702,0.034,bocf
41,hba1c,NCT01137812,f8,age10,-0.111,0.048,bocf
41,hba1c,NCT01137812,f8,arm_f_2_uaa10614,-1.389,0.386,bocf
41,hba1c,NCT01137812,f8,sex,-0.118,0.089,bocf
41,hba1c,NCT01137812,f8,age10:arm_f_2_uaa10614,0.185,0.066,bocf
41,hba1c,NCT01137812,f8,arm_f_2_uaa10614:sex,0.13,0.125,bocf
41,hba1c,NCT01381900,f8,(Intercept),2.262,0.364,bocf
41,hba1c,NCT01381900,f8,value_1,0.648,0.033,bocf
41,hba1c,NCT01381900,f8,age10,0.042,0.047,bocf
41,hba1c,NCT01381900,f8,arm_f_2_uaa10741,-0.084,0.374,bocf
41,hba1c,NCT01381900,f8,arm_f_2_uaa10742,-0.282,0.358,bocf
41,hba1c,NCT01381900,f8,sex,-0.069,0.101,bocf
41,hba1c,NCT01381900,f8,age10:arm_f_2_uaa10741,-0.058,0.072,bocf
41,hba1c,NCT01381900,f8,age10:arm_f_2_uaa10742,-0.032,0.069,bocf
41,hba1c,NCT01381900,f8,arm_f_2_uaa10741:sex,-0.046,0.143,bocf
41,hba1c,NCT01381900,f8,arm_f_2_uaa10742:sex,-0.094,0.143,bocf
41,hba1c,NCT01809327,f8,(Intercept),3.423,0.508,bocf
41,hba1c,NCT01809327,f8,value_1,0.531,0.03,bocf
41,hba1c,NCT01809327,f8,age10,-0.059,0.077,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10933,-0.483,0.576,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10934,-1.448,0.626,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10935,-0.769,0.615,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10936,-0.69,0.603,bocf
41,hba1c,NCT01809327,f8,sex,-0.084,0.157,bocf
41,hba1c,NCT01809327,f8,age10:arm_f_2_uaa10933,0.104,0.106,bocf
41,hba1c,NCT01809327,f8,age10:arm_f_2_uaa10934,0.235,0.112,bocf
41,hba1c,NCT01809327,f8,age10:arm_f_2_uaa10935,0.061,0.113,bocf
41,hba1c,NCT01809327,f8,age10:arm_f_2_uaa10936,0.061,0.109,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10933:sex,-0.204,0.223,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10934:sex,0.069,0.223,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10935:sex,0.071,0.223,bocf
41,hba1c,NCT01809327,f8,arm_f_2_uaa10936:sex,-0.011,0.221,bocf
41,hba1c,NCT01989754,f8,(Intercept),4.623,0.208,bocf
41,hba1c,NCT01989754,f8,value_1,0.555,0.015,bocf
41,hba1c,NCT01989754,f8,age10,-0.161,0.024,bocf
41,hba1c,NCT01989754,f8,arm_f_2_uaa10994,-1.525,0.217,bocf
41,hba1c,NCT01989754,f8,sex,-0.106,0.041,bocf
41,hba1c,NCT01989754,f8,age10:arm_f_2_uaa10994,0.172,0.034,bocf
41,hba1c,NCT01989754,f8,arm_f_2_uaa10994:sex,0.011,0.059,bocf
41,hba1c,NCT02025907,f8,(Intercept),3.144,0.906,bocf
41,hba1c,NCT02025907,f8,value_1,0.712,0.079,bocf
41,hba1c,NCT02025907,f8,age10,-0.114,0.093,bocf
41,hba1c,NCT02025907,f8,arm_f_2_uaa11013,-1.453,0.793,bocf
41,hba1c,NCT02025907,f8,sex,-0.151,0.185,bocf
41,hba1c,NCT02025907,f8,age10:arm_f_2_uaa11013,0.129,0.134,bocf
41,hba1c,NCT02025907,f8,arm_f_2_uaa11013:sex,0.123,0.263,bocf
41,hba1c,NCT02065791,f8,(Intercept),4.299,0.224,bocf
41,hba1c,NCT02065791,f8,value_1,0.513,0.016,bocf
41,hba1c,NCT02065791,f8,age10,-0.082,0.029,bocf
41,hba1c,NCT02065791,f8,arm_f_2_uaa11038,0.188,0.239,bocf
41,hba1c,NCT02065791,f8,sex,-0.086,0.063,bocf
41,hba1c,NCT02065791,f8,age10:arm_f_2_uaa11038,-0.051,0.041,bocf
41,hba1c,NCT02065791,f8,arm_f_2_uaa11038:sex,-0.047,0.088,bocf
41,hba1c,NCT00819091,f8,(Intercept),2.404,0.78,bocf
41,hba1c,NCT00819091,f8,value_1,0.733,0.067,bocf
41,hba1c,NCT00819091,f8,age10,-0.072,0.089,bocf
41,hba1c,NCT00819091,f8,arm_f_2_Linagliptin,-0.474,0.651,bocf
41,hba1c,NCT00819091,f8,sex,0.076,0.187,bocf
41,hba1c,NCT00819091,f8,age10:arm_f_2_Linagliptin,0.067,0.111,bocf
41,hba1c,NCT00819091,f8,arm_f_2_Linagliptin:sex,-0.278,0.228,bocf
41,hba1c,NCT00800683,f8,(Intercept),0.944,0.872,bocf
41,hba1c,NCT00800683,f8,value_1,0.932,0.065,bocf
41,hba1c,NCT00800683,f8,age10,-0.05,0.093,bocf
41,hba1c,NCT00800683,f8,arm_f_2_Placebo,-0.286,0.811,bocf
41,hba1c,NCT00800683,f8,sex,-0.152,0.175,bocf
41,hba1c,NCT00800683,f8,age10:arm_f_2_Placebo,-0.03,0.12,bocf
41,hba1c,NCT00800683,f8,arm_f_2_Placebo:sex,0.219,0.252,bocf
41,hba1c,NCT00740051,f8,(Intercept),4.017,0.898,bocf
41,hba1c,NCT00740051,f8,value_1,0.366,0.068,bocf
41,hba1c,NCT00740051,f8,age10,0.063,0.111,bocf
41,hba1c,NCT00740051,f8,arm_f_2_Linagliptin,1.047,0.769,bocf
41,hba1c,NCT00740051,f8,sex,0.035,0.216,bocf
41,hba1c,NCT00740051,f8,age10:arm_f_2_Linagliptin,-0.122,0.132,bocf
41,hba1c,NCT00740051,f8,arm_f_2_Linagliptin:sex,-0.139,0.268,bocf
41,hba1c,NCT00996658,f8,(Intercept),3.431,0.881,bocf
41,hba1c,NCT00996658,f8,value_1,0.606,0.069,bocf
41,hba1c,NCT00996658,f8,age10,-0.101,0.119,bocf
41,hba1c,NCT00996658,f8,arm_f_2_Linagliptin,-1.148,0.76,bocf
41,hba1c,NCT00996658,f8,sex,0.118,0.201,bocf
41,hba1c,NCT00996658,f8,age10:arm_f_2_Linagliptin,0.098,0.138,bocf
41,hba1c,NCT00996658,f8,arm_f_2_Linagliptin:sex,0.137,0.243,bocf
41,hba1c,NCT01084005,f8,(Intercept),2.615,1.283,bocf
41,hba1c,NCT01084005,f8,value_1,0.586,0.052,bocf
41,hba1c,NCT01084005,f8,age10,0.09,0.162,bocf
41,hba1c,NCT01084005,f8,arm_f_2_Linagliptin,-0.418,1.488,bocf
41,hba1c,NCT01084005,f8,sex,-0.207,0.14,bocf
41,hba1c,NCT01084005,f8,age10:arm_f_2_Linagliptin,-0.031,0.199,bocf
41,hba1c,NCT01084005,f8,arm_f_2_Linagliptin:sex,0.174,0.176,bocf
41,hba1c,NCT01087502,f8,(Intercept),1.472,0.601,bocf
41,hba1c,NCT01087502,f8,value_1,0.884,0.046,bocf
41,hba1c,NCT01087502,f8,age10,-0.07,0.063,bocf
41,hba1c,NCT01087502,f8,arm_f_2_Linagliptin,-0.66,0.633,bocf
41,hba1c,NCT01087502,f8,sex,-0.197,0.123,bocf
41,hba1c,NCT01087502,f8,age10:arm_f_2_Linagliptin,0.046,0.091,bocf
41,hba1c,NCT01087502,f8,arm_f_2_Linagliptin:sex,-0.013,0.175,bocf
41,hba1c,NCT01194830,f8,(Intercept),3.395,0.892,bocf
41,hba1c,NCT01194830,f8,value_1,0.61,0.071,bocf
41,hba1c,NCT01194830,f8,age10,-0.025,0.104,bocf
41,hba1c,NCT01194830,f8,arm_f_2_Linagliptin,0.153,0.831,bocf
41,hba1c,NCT01194830,f8,sex,-0.488,0.205,bocf
41,hba1c,NCT01194830,f8,age10:arm_f_2_Linagliptin,-0.118,0.149,bocf
41,hba1c,NCT01194830,f8,arm_f_2_Linagliptin:sex,0.281,0.301,bocf
41,hba1c,NCT02182830,f8,(Intercept),2.235,0.916,bocf
41,hba1c,NCT02182830,f8,value_1,0.753,0.07,bocf
41,hba1c,NCT02182830,f8,age10,-0.038,0.107,bocf
41,hba1c,NCT02182830,f8,arm_f_2_Empagliflozin 10-25mg,-1.146,0.86,bocf
41,hba1c,NCT02182830,f8,sex,0.029,0.199,bocf
41,hba1c,NCT02182830,f8,age10:arm_f_2_Empagliflozin 10-25mg,0.117,0.149,bocf
41,hba1c,NCT02182830,f8,arm_f_2_Empagliflozin 10-25mg:sex,-0.103,0.281,bocf
41,hba1c,NCT02453555,f8,(Intercept),3.613,0.688,bocf
41,hba1c,NCT02453555,f8,value_1,0.415,0.057,bocf
41,hba1c,NCT02453555,f8,age10,0.086,0.064,bocf
41,hba1c,NCT02453555,f8,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.278,0.535,bocf
41,hba1c,NCT02453555,f8,sex,0.032,0.163,bocf
41,hba1c,NCT02453555,f8,age10:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.024,0.08,bocf
41,hba1c,NCT02453555,f8,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg:sex,-0.059,0.199,bocf
41,hba1c,NCT00763451,f8,(Intercept),3.929,0.549,bocf
41,hba1c,NCT00763451,f8,value_1,0.495,0.045,bocf
41,hba1c,NCT00763451,f8,age10,-0.054,0.067,bocf
41,hba1c,NCT00763451,f8,arm_f_2_Lixisenatide 1-step titration,-0.221,0.587,bocf
41,hba1c,NCT00763451,f8,arm_f_2_Lixisenatide 2-step titration,0.092,0.586,bocf
41,hba1c,NCT00763451,f8,sex,-0.239,0.133,bocf
41,hba1c,NCT00763451,f8,age10:arm_f_2_Lixisenatide 1-step titration,-0.02,0.1,bocf
41,hba1c,NCT00763451,f8,age10:arm_f_2_Lixisenatide 2-step titration,-0.05,0.102,bocf
41,hba1c,NCT00763451,f8,arm_f_2_Lixisenatide 1-step titration:sex,0.219,0.188,bocf
41,hba1c,NCT00763451,f8,arm_f_2_Lixisenatide 2-step titration:sex,0.235,0.189,bocf
41,hba1c,NCT00976937,f8,(Intercept),1.698,0.865,bocf
41,hba1c,NCT00976937,f8,value_1,0.742,0.058,bocf
41,hba1c,NCT00976937,f8,age10,-0.044,0.163,bocf
41,hba1c,NCT00976937,f8,arm_f_2_Lixisenatide,0.057,0.977,bocf
41,hba1c,NCT00976937,f8,sex,-0.177,0.152,bocf
41,hba1c,NCT00976937,f8,age10:arm_f_2_Lixisenatide,-0.01,0.221,bocf
41,hba1c,NCT00976937,f8,arm_f_2_Lixisenatide:sex,-0.073,0.224,bocf
41,hba1c,NCT00866658,f8,(Intercept),3.701,0.744,bocf
41,hba1c,NCT00866658,f8,value_1,0.646,0.068,bocf
41,hba1c,NCT00866658,f8,age10,-0.146,0.072,bocf
41,hba1c,NCT00866658,f8,arm_f_2_Lixisenatide 2-step titration,-1.277,0.614,bocf
41,hba1c,NCT00866658,f8,sex,0.056,0.145,bocf
41,hba1c,NCT00866658,f8,age10:arm_f_2_Lixisenatide 2-step titration,0.069,0.101,bocf
41,hba1c,NCT00866658,f8,arm_f_2_Lixisenatide 2-step titration:sex,0.028,0.207,bocf
41,hba1c,NCT01169779,f8,(Intercept),1.888,0.511,bocf
41,hba1c,NCT01169779,f8,value_1,0.765,0.054,bocf
41,hba1c,NCT01169779,f8,age10,-0.064,0.056,bocf
41,hba1c,NCT01169779,f8,arm_f_2_Lixisenatide,-0.826,0.465,bocf
41,hba1c,NCT01169779,f8,sex,-0.164,0.118,bocf
41,hba1c,NCT01169779,f8,age10:arm_f_2_Lixisenatide,0.09,0.08,bocf
41,hba1c,NCT01169779,f8,arm_f_2_Lixisenatide:sex,-0.166,0.164,bocf
41,hba1c,NCT01632163,f8,(Intercept),1.805,0.691,bocf
41,hba1c,NCT01632163,f8,value_1,0.825,0.07,bocf
41,hba1c,NCT01632163,f8,age10,-0.065,0.074,bocf
41,hba1c,NCT01632163,f8,arm_f_2_Lixisenatide,-0.708,0.597,bocf
41,hba1c,NCT01632163,f8,sex,-0.158,0.137,bocf
41,hba1c,NCT01632163,f8,age10:arm_f_2_Lixisenatide,0.058,0.103,bocf
41,hba1c,NCT01632163,f8,arm_f_2_Lixisenatide:sex,0.27,0.194,bocf
41,hba1c,NCT01798706,f8,(Intercept),0.229,1.389,bocf
41,hba1c,NCT01798706,f8,value_1,0.733,0.065,bocf
41,hba1c,NCT01798706,f8,age10,0.241,0.17,bocf
41,hba1c,NCT01798706,f8,arm_f_2_Lixisenatide,0.417,1.775,bocf
41,hba1c,NCT01798706,f8,sex,0.095,0.129,bocf
41,hba1c,NCT01798706,f8,age10:arm_f_2_Lixisenatide,-0.123,0.238,bocf
41,hba1c,NCT01798706,f8,arm_f_2_Lixisenatide:sex,-0.122,0.183,bocf
41,hba1c,NCT00712673,f8,(Intercept),3.705,0.531,bocf
41,hba1c,NCT00712673,f8,value_1,0.537,0.038,bocf
41,hba1c,NCT00712673,f8,age10,-0.085,0.076,bocf
41,hba1c,NCT00712673,f8,arm_f_2_Lixisenatide evening,-0.689,0.531,bocf
41,hba1c,NCT00712673,f8,arm_f_2_Lixisenatide morning,-0.238,0.55,bocf
41,hba1c,NCT00712673,f8,sex,-0.053,0.142,bocf
41,hba1c,NCT00712673,f8,age10:arm_f_2_Lixisenatide evening,0.112,0.095,bocf
41,hba1c,NCT00712673,f8,age10:arm_f_2_Lixisenatide morning,0.009,0.1,bocf
41,hba1c,NCT00712673,f8,arm_f_2_Lixisenatide evening:sex,-0.079,0.184,bocf
41,hba1c,NCT00712673,f8,arm_f_2_Lixisenatide morning:sex,-0.006,0.187,bocf
41,hba1c,NCT00713830,f8,(Intercept),3.451,0.445,bocf
41,hba1c,NCT00713830,f8,value_1,0.625,0.035,bocf
41,hba1c,NCT00713830,f8,age10,-0.095,0.052,bocf
41,hba1c,NCT00713830,f8,arm_f_2_Lixisenatide,-0.249,0.386,bocf
41,hba1c,NCT00713830,f8,sex,-0.15,0.105,bocf
41,hba1c,NCT00713830,f8,age10:arm_f_2_Lixisenatide,-0.011,0.065,bocf
41,hba1c,NCT00713830,f8,arm_f_2_Lixisenatide:sex,0.117,0.129,bocf
41,hba1c,NCT00715624,f8,(Intercept),3.917,0.673,bocf
41,hba1c,NCT00715624,f8,value_1,0.664,0.052,bocf
41,hba1c,NCT00715624,f8,age10,-0.267,0.079,bocf
41,hba1c,NCT00715624,f8,arm_f_2_Lixisenatide,-1.639,0.57,bocf
41,hba1c,NCT00715624,f8,sex,0.032,0.155,bocf
41,hba1c,NCT00715624,f8,age10:arm_f_2_Lixisenatide,0.288,0.098,bocf
41,hba1c,NCT00715624,f8,arm_f_2_Lixisenatide:sex,-0.074,0.19,bocf
41,hba1c,NCT00763815,f8,(Intercept),5.408,0.568,bocf
41,hba1c,NCT00763815,f8,value_1,0.322,0.045,bocf
41,hba1c,NCT00763815,f8,age10,-0.111,0.071,bocf
41,hba1c,NCT00763815,f8,arm_f_2_Lixisenatide,-0.79,0.482,bocf
41,hba1c,NCT00763815,f8,sex,0.087,0.132,bocf
41,hba1c,NCT00763815,f8,age10:arm_f_2_Lixisenatide,0.083,0.086,bocf
41,hba1c,NCT00763815,f8,arm_f_2_Lixisenatide:sex,0.06,0.162,bocf
41,hba1c,NCT00688701,f8,(Intercept),0.158,0.615,bocf
41,hba1c,NCT00688701,f8,value_1,0.889,0.052,bocf
41,hba1c,NCT00688701,f8,age10,0.089,0.079,bocf
41,hba1c,NCT00688701,f8,arm_f_2_Lixisenatide 1-step titration,0.214,0.6,bocf
41,hba1c,NCT00688701,f8,arm_f_2_Lixisenatide 2-step titration,0.273,0.632,bocf
41,hba1c,NCT00688701,f8,sex,-0.077,0.166,bocf
41,hba1c,NCT00688701,f8,age10:arm_f_2_Lixisenatide 1-step titration,-0.092,0.108,bocf
41,hba1c,NCT00688701,f8,age10:arm_f_2_Lixisenatide 2-step titration,-0.083,0.114,bocf
41,hba1c,NCT00688701,f8,arm_f_2_Lixisenatide 1-step titration:sex,-0.134,0.231,bocf
41,hba1c,NCT00688701,f8,arm_f_2_Lixisenatide 2-step titration:sex,0.004,0.23,bocf
41,hba1c,NCT00707031,f8,(Intercept),2.356,0.462,bocf
41,hba1c,NCT00707031,f8,value_1,0.644,0.042,bocf
41,hba1c,NCT00707031,f8,age10,-0.058,0.046,bocf
41,hba1c,NCT00707031,f8,arm_f_2_Lixisenatide QD,0.607,0.407,bocf
41,hba1c,NCT00707031,f8,sex,0.017,0.097,bocf
41,hba1c,NCT00707031,f8,age10:arm_f_2_Lixisenatide QD,-0.066,0.069,bocf
41,hba1c,NCT00707031,f8,arm_f_2_Lixisenatide QD:sex,0.024,0.136,bocf
41,hba1c,NCT01648582,f8,(Intercept),3.488,0.477,bocf
41,hba1c,NCT01648582,f8,value_1,0.559,0.033,bocf
41,hba1c,NCT01648582,f8,age10,-0.093,0.067,bocf
41,hba1c,NCT01648582,f8,arm_f_2_Dulaglutide 0.75,-0.692,0.529,bocf
41,hba1c,NCT01648582,f8,arm_f_2_Dulaglutide 1.5,-0.984,0.54,bocf
41,hba1c,NCT01648582,f8,sex,-0.131,0.126,bocf
41,hba1c,NCT01648582,f8,age10:arm_f_2_Dulaglutide 0.75,0.102,0.092,bocf
41,hba1c,NCT01648582,f8,age10:arm_f_2_Dulaglutide 1.5,0.098,0.094,bocf
41,hba1c,NCT01648582,f8,arm_f_2_Dulaglutide 0.75:sex,-0.032,0.179,bocf
41,hba1c,NCT01648582,f8,arm_f_2_Dulaglutide 1.5:sex,-0.043,0.178,bocf
41,hba1c,NCT01558271,f8,(Intercept),3.241,0.796,bocf
41,hba1c,NCT01558271,f8,value_1,0.579,0.044,bocf
41,hba1c,NCT01558271,f8,age10,0.06,0.114,bocf
41,hba1c,NCT01558271,f8,arm_f_2_Dulaglutide 0.75mg,-0.452,0.756,bocf
41,hba1c,NCT01558271,f8,arm_f_2_Liraglutide 0.3/0.6/0.9mg,-0.913,0.807,bocf
41,hba1c,NCT01558271,f8,sex,-0.109,0.229,bocf
41,hba1c,NCT01558271,f8,age10:arm_f_2_Dulaglutide 0.75mg,-0.193,0.124,bocf
41,hba1c,NCT01558271,f8,age10:arm_f_2_Liraglutide 0.3/0.6/0.9mg,-0.123,0.131,bocf
41,hba1c,NCT01558271,f8,arm_f_2_Dulaglutide 0.75mg:sex,0.124,0.259,bocf
41,hba1c,NCT01558271,f8,arm_f_2_Liraglutide 0.3/0.6/0.9mg:sex,0.358,0.289,bocf
41,hba1c,NCT02750410,f8,(Intercept),4.15,1.066,bocf
41,hba1c,NCT02750410,f8,value_1,0.493,0.087,bocf
41,hba1c,NCT02750410,f8,age10,-0.071,0.116,bocf
41,hba1c,NCT02750410,f8,arm_f_2_Dula 0.75mg,-0.897,0.824,bocf
41,hba1c,NCT02750410,f8,sex,-0.255,0.244,bocf
41,hba1c,NCT02750410,f8,age10:arm_f_2_Dula 0.75mg,0.049,0.135,bocf
41,hba1c,NCT02750410,f8,arm_f_2_Dula 0.75mg:sex,0.347,0.285,bocf
41,hba1c,NCT01768559,f8,(Intercept),3.461,0.376,bocf
41,hba1c,NCT01768559,f8,value_1,0.458,0.041,bocf
41,hba1c,NCT01768559,f8,age10,0.019,0.033,bocf
41,hba1c,NCT01768559,f8,arm_f_2_Lixisenatide,0.614,0.355,bocf
41,hba1c,NCT01768559,f8,sex,-0.054,0.059,bocf
41,hba1c,NCT01768559,f8,age10:arm_f_2_Lixisenatide,-0.084,0.059,bocf
41,hba1c,NCT01768559,f8,arm_f_2_Lixisenatide:sex,-0.029,0.102,bocf
41,hba1c,NCT00975286,f8,(Intercept),1.149,0.459,bocf
41,hba1c,NCT00975286,f8,value_1,0.838,0.05,bocf
41,hba1c,NCT00975286,f8,age10,-0.019,0.038,bocf
41,hba1c,NCT00975286,f8,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.124,0.318,bocf
41,hba1c,NCT00975286,f8,sex,0.066,0.076,bocf
41,hba1c,NCT00975286,f8,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.016,0.055,bocf
41,hba1c,NCT00975286,f8,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,0.038,0.108,bocf
41,hba1c,NCT01632007,f8,(Intercept),1.227,0.828,bocf
41,hba1c,NCT01632007,f8,value_1,0.895,0.046,bocf
41,hba1c,NCT01632007,f8,age10,-0.013,0.1,bocf
41,hba1c,NCT01632007,f8,arm_f_2_Alogliptin,-0.907,0.814,bocf
41,hba1c,NCT01632007,f8,arm_f_2_Trelagliptin,-0.375,0.802,bocf
41,hba1c,NCT01632007,f8,sex,-0.165,0.259,bocf
41,hba1c,NCT01632007,f8,age10:arm_f_2_Alogliptin,0.018,0.118,bocf
41,hba1c,NCT01632007,f8,age10:arm_f_2_Trelagliptin,-0.038,0.115,bocf
41,hba1c,NCT01632007,f8,arm_f_2_Alogliptin:sex,0.173,0.298,bocf
41,hba1c,NCT01632007,f8,arm_f_2_Trelagliptin:sex,0.1,0.293,bocf
41,hba1c,NCT01619059,f8,(Intercept),1.408,0.531,bocf
41,hba1c,NCT01619059,f8,value_1,0.778,0.048,bocf
41,hba1c,NCT01619059,f8,age10,0.011,0.066,bocf
41,hba1c,NCT01619059,f8,arm_f_2_SAXA PLUS DAPA PLUS MET,-0.208,0.519,bocf
41,hba1c,NCT01619059,f8,sex,0.091,0.117,bocf
41,hba1c,NCT01619059,f8,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.02,0.09,bocf
41,hba1c,NCT01619059,f8,arm_f_2_SAXA PLUS DAPA PLUS MET:sex,-0.045,0.168,bocf
39,hba1c,NCT00968812,rcs,Intercept,4.874,0.689,locf
39,hba1c,NCT00968812,rcs,value_1,0.444,0.025,locf
39,hba1c,NCT00968812,rcs,age10,-0.271,0.155,locf
39,hba1c,NCT00968812,rcs,age10',0.429,0.856,locf
39,hba1c,NCT00968812,rcs,age10'',-0.814,3.087,locf
39,hba1c,NCT00968812,rcs,age10''',-0.552,7.16,locf
39,hba1c,NCT00968812,rcs,arm_f=_2_uaa10456,-1.482,0.846,locf
39,hba1c,NCT00968812,rcs,arm_f=_2_uaa10457,-1.551,0.861,locf
39,hba1c,NCT00968812,rcs,sex,-0.144,0.067,locf
39,hba1c,NCT00968812,rcs,age10 * arm_f=_2_uaa10456,0.273,0.2,locf
39,hba1c,NCT00968812,rcs,age10' * arm_f=_2_uaa10456,0.097,1.144,locf
39,hba1c,NCT00968812,rcs,age10'' * arm_f=_2_uaa10456,-1.201,4.193,locf
39,hba1c,NCT00968812,rcs,age10''' * arm_f=_2_uaa10456,4.656,9.882,locf
39,hba1c,NCT00968812,rcs,age10 * arm_f=_2_uaa10457,0.295,0.204,locf
39,hba1c,NCT00968812,rcs,age10' * arm_f=_2_uaa10457,-0.547,1.18,locf
39,hba1c,NCT00968812,rcs,age10'' * arm_f=_2_uaa10457,1.342,4.312,locf
39,hba1c,NCT00968812,rcs,age10''' * arm_f=_2_uaa10457,-1.585,10.086,locf
39,hba1c,NCT00968812,rcs,arm_f=_2_uaa10456 * sex,0.164,0.094,locf
39,hba1c,NCT00968812,rcs,arm_f=_2_uaa10457 * sex,0.101,0.094,locf
39,hba1c,NCT01032629,rcs,Intercept,4.221,0.941,locf
39,hba1c,NCT01032629,rcs,value_1,0.535,0.021,locf
39,hba1c,NCT01032629,rcs,age10,-0.033,0.184,locf
39,hba1c,NCT01032629,rcs,age10',-0.596,1.268,locf
